"transaction_id","client_id","produit_id","quantite","date_achat","paiement_valide","temps_livraison_jours","nom","saison","local","prix_unitaire","montant_total","age","region","prefere_produit_local"
222,1212,49,1,2023-09-01,TRUE,2,"Cherry","Summer",NA,1.84,1.84,30,"Urban - Medium Density",NA
223,1934,41,10,2023-07-27,TRUE,50,"Strawberry","Summer",TRUE,4.94,49.4,5,"Urban - Medium Density",FALSE
224,717,47,5,2023-10-03,TRUE,4,"Mango","Summer",FALSE,2.32,11.6,77,"Urban - High Density",TRUE
225,1261,12,7,2023-01-02,TRUE,2,"Banana","All Seasons",TRUE,10.29,72.03,120,"Urban - High Density",TRUE
226,254,8,7,2023-02-06,TRUE,-2,"Garlic","Winter",TRUE,3.66,25.62,74,"Urban - Medium Density",FALSE
227,897,47,0,2023-07-14,TRUE,7,"Mango","Summer",FALSE,2.32,0,66,"Urban - High Density",FALSE
228,233,19,3,2023-12-28,TRUE,-2,"Banana","Winter",TRUE,-0.17,-0.51,120,"Urban - High Density",FALSE
229,491,3,5,2023-05-11,FALSE,2,"Raspberry","Unknown",FALSE,10.26,51.3,75,"Urban - Medium Density",TRUE
230,495,27,8,2023-07-30,FALSE,7,"Peach","Winter",TRUE,13.88,111.04,23,"Urban - High Density",TRUE
231,403,9,9,2023-01-11,TRUE,7,"Onion","Unknown",TRUE,5.01,45.09,22,"Urban - Medium Density",TRUE
232,1334,26,9,2023-04-15,TRUE,2,"Mango","Summer",TRUE,-1.79,-16.11,30,"Urban - High Density",FALSE
233,329,17,6,2023-06-07,TRUE,1,"Pea","All Seasons",TRUE,-2.07,-12.42,64,"Unknown",TRUE
234,1593,48,1,2023-03-06,TRUE,5,"Blueberry","Winter",TRUE,0.78,0.78,46,"",TRUE
235,852,20,7,2023-01-14,NA,1,"Corn","All Seasons",TRUE,12.25,85.75,40,"Urban - Medium Density",FALSE
236,1569,1,7,2023-10-05,TRUE,3,"Strawberry","Unknown",TRUE,4.42,30.94,58,"Urban - Medium Density",TRUE
237,1641,28,5,2023-01-04,TRUE,50,"Raspberry","Unknown",TRUE,14.97,74.85,50,"Urban - Medium Density",FALSE
238,206,1,7,2023-02-10,TRUE,3,"Strawberry","Unknown",TRUE,4.42,30.94,46,"Rural",TRUE
239,1157,49,6,2023-12-01,TRUE,-2,"Cherry","Summer",NA,1.84,11.04,38,"Rural",FALSE
240,990,14,6,2023-08-14,TRUE,5,"Fig","Summer",TRUE,3.67,22.02,42,"Urban - High Density",TRUE
241,504,20,1,2023-05-23,TRUE,5,"Corn","All Seasons",TRUE,12.25,12.25,61,"Urban - High Density",TRUE
242,1897,33,5,2023-04-03,TRUE,1,"Banana","All Seasons",TRUE,13.25,66.25,49,"Urban - High Density",TRUE
243,1960,17,10,2023-03-10,TRUE,-2,"Pea","All Seasons",TRUE,-2.07,-20.7,19,"Urban - High Density",FALSE
244,1989,39,2,2023-05-13,TRUE,5,"Mango","All Seasons",TRUE,10.84,21.68,58,"Urban - High Density",TRUE
245,926,13,0,2023-09-08,TRUE,6,"Cucumber","All Seasons",NA,8.17,0,66,"Rural",FALSE
246,855,48,2,2023-04-14,TRUE,2,"Blueberry","Winter",TRUE,0.78,1.56,26,"Urban - High Density",TRUE
247,34,48,10,2023-06-11,TRUE,50,"Blueberry","Winter",TRUE,0.78,7.8,53,"",FALSE
248,30,22,9,2023-11-10,TRUE,50,"Green Bean","All Seasons",FALSE,-4.21,-37.89,49,"Urban - High Density",FALSE
249,860,10,9,2023-03-02,TRUE,2,"Blueberry","Summer",FALSE,4.44,39.96,32,"Urban - Medium Density",TRUE
250,657,27,3,2023-11-26,TRUE,4,"Peach","Winter",TRUE,13.88,41.64,51,"Rural",TRUE
251,1196,15,8,2023-07-04,TRUE,4,"Cabbage","All Seasons",FALSE,3.34,26.72,38,"Urban - High Density",TRUE
252,796,4,8,2023-02-20,TRUE,1,"Watermelon","Unknown",TRUE,12.08,96.64,34,"Urban - Medium Density",TRUE
253,1713,31,9,2023-12-22,TRUE,50,"Chestnut","All Seasons",NA,0.13,1.17,35,"Urban - Medium Density",TRUE
254,457,8,4,2023-12-19,TRUE,-2,"Garlic","Winter",TRUE,3.66,14.64,20,"Urban - High Density",FALSE
255,527,27,6,2023-02-11,TRUE,3,"Peach","Winter",TRUE,13.88,83.28,25,"Urban - High Density",FALSE
256,1845,19,6,2023-11-04,TRUE,5,"Banana","Winter",TRUE,-0.17,-1.02,59,"Urban - Medium Density",FALSE
257,693,34,4,2023-09-30,TRUE,6,"Celery","Winter",TRUE,5.77,23.08,30,"Urban - High Density",TRUE
258,1720,13,7,2023-06-03,TRUE,6,"Cucumber","All Seasons",NA,8.17,57.19,43,"Urban - High Density",TRUE
259,1734,48,-3,2023-08-26,TRUE,4,"Blueberry","Winter",TRUE,0.78,-2.34,42,"Urban - High Density",FALSE
260,901,31,9,2023-04-05,TRUE,50,"Chestnut","All Seasons",NA,0.13,1.17,69,"Urban - High Density",FALSE
261,1437,47,1,2023-05-01,TRUE,2,"Mango","Summer",FALSE,2.32,2.32,78,"Urban - High Density",TRUE
262,544,12,9,2023-08-20,TRUE,6,"Banana","All Seasons",TRUE,10.29,92.61,23,"Rural",FALSE
263,1082,11,5,2023-12-18,TRUE,4,"Strawberry","Summer",TRUE,5.35,26.75,71,"Urban - Medium Density",TRUE
264,289,2,10,2023-09-04,NA,7,"Grape","Unknown",TRUE,10.56,105.6,39,"Rural",TRUE
265,207,48,2,2023-04-17,TRUE,2,"Blueberry","Winter",TRUE,0.78,1.56,51,"Urban - High Density",TRUE
266,150,24,1,2023-08-31,TRUE,4,"Asparagus","Winter",FALSE,2.01,2.01,44,"Urban - Medium Density",TRUE
267,1907,45,4,2023-11-03,TRUE,6,"Apricot","All Seasons",TRUE,7.43,29.72,29,"Urban - High Density",FALSE
268,1273,13,7,2023-01-31,FALSE,7,"Cucumber","All Seasons",NA,8.17,57.19,72,"Urban - Medium Density",TRUE
269,834,30,2,2023-01-16,TRUE,2,"Lychee","All Seasons",TRUE,1.21,2.42,37,"Urban - High Density",TRUE
270,311,6,10,2023-12-17,TRUE,1,"Walnut","Summer",TRUE,-3.25,-32.5,76,"Urban - Medium Density",TRUE
271,1011,35,7,2023-03-24,TRUE,50,"Hazelnut","All Seasons",TRUE,6.96,48.72,57,"Urban - High Density",TRUE
272,901,40,3,2023-11-10,TRUE,50,"Orange","Winter",FALSE,3.87,11.61,69,"Urban - High Density",FALSE
273,913,22,4,2023-06-08,FALSE,2,"Green Bean","All Seasons",FALSE,-4.21,-16.84,79,"Rural",FALSE
274,468,31,-3,2023-11-26,TRUE,2,"Chestnut","All Seasons",NA,0.13,-0.39,59,"Urban - High Density",FALSE
275,59,35,-3,2023-11-30,TRUE,3,"Hazelnut","All Seasons",TRUE,6.96,-20.88,29,"Urban - High Density",FALSE
276,762,24,-3,2023-07-27,TRUE,-2,"Asparagus","Winter",FALSE,2.01,-6.03,41,"Urban - Medium Density",TRUE
277,649,31,5,2023-11-10,TRUE,1,"Chestnut","All Seasons",NA,0.13,0.65,74,"Urban - High Density",FALSE
278,242,47,6,2023-08-08,TRUE,50,"Mango","Summer",FALSE,2.32,13.92,48,"Urban - High Density",FALSE
279,897,19,2,2023-10-11,TRUE,7,"Banana","Winter",TRUE,-0.17,-0.34,66,"Urban - High Density",FALSE
280,259,39,0,2023-03-31,TRUE,1,"Mango","All Seasons",TRUE,10.84,0,25,"Urban - High Density",TRUE
281,1931,25,1,2023-05-23,TRUE,5,"Broccoli","All Seasons",TRUE,3.11,3.11,120,"Urban - High Density",TRUE
282,1504,8,1,2023-10-23,TRUE,6,"Garlic","Winter",TRUE,3.66,3.66,70,"Urban - Medium Density",FALSE
283,11,8,4,2024-01-01,TRUE,6,"Garlic","Winter",TRUE,3.66,14.64,41,"Urban - High Density",TRUE
284,1713,35,6,2023-11-23,TRUE,1,"Hazelnut","All Seasons",TRUE,6.96,41.76,35,"Urban - Medium Density",TRUE
285,926,7,9,2023-09-21,TRUE,3,"Lettuce","Unknown",TRUE,8.68,78.12,66,"Rural",FALSE
286,357,19,7,2023-06-01,TRUE,2,"Banana","Winter",TRUE,-0.17,-1.19,79,"Urban - High Density",TRUE
287,1309,28,7,2023-09-22,TRUE,7,"Raspberry","Unknown",TRUE,14.97,104.79,53,"Urban - High Density",FALSE
288,680,45,6,2023-06-07,TRUE,4,"Apricot","All Seasons",TRUE,7.43,44.58,30,"Urban - High Density",FALSE
289,911,17,-3,2023-05-05,TRUE,6,"Pea","All Seasons",TRUE,-2.07,6.21,48,"Urban - Medium Density",TRUE
290,469,25,8,2023-09-07,TRUE,5,"Broccoli","All Seasons",TRUE,3.11,24.88,57,"Urban - High Density",TRUE
291,143,26,1,2023-02-03,FALSE,2,"Mango","Summer",TRUE,-1.79,-1.79,39,"Rural",TRUE
292,1426,39,1,2023-05-21,TRUE,1,"Mango","All Seasons",TRUE,10.84,10.84,70,"Unknown",TRUE
293,639,40,2,2023-12-11,TRUE,4,"Orange","Winter",FALSE,3.87,7.74,76,"Urban - High Density",FALSE
294,882,33,9,2023-12-25,TRUE,1,"Banana","All Seasons",TRUE,13.25,119.25,48,"Urban - High Density",FALSE
295,1078,11,3,2023-12-13,FALSE,6,"Strawberry","Summer",TRUE,5.35,16.05,77,"Urban - High Density",TRUE
296,1058,22,4,2023-02-16,TRUE,-2,"Green Bean","All Seasons",FALSE,-4.21,-16.84,79,"Rural",FALSE
297,1447,32,7,2023-10-09,TRUE,50,"Raspberry","All Seasons",TRUE,12.49,87.43,74,"Urban - High Density",TRUE
298,1053,21,8,2023-05-28,TRUE,5,"Sweet Potato","All Seasons",TRUE,12.3,98.4,26,"Urban - High Density",FALSE
299,1991,10,7,2023-04-17,TRUE,6,"Blueberry","Summer",FALSE,4.44,31.08,50,"Urban - High Density",TRUE
300,1847,25,10,2023-02-23,TRUE,4,"Broccoli","All Seasons",TRUE,3.11,31.1,19,"Urban - High Density",FALSE
301,863,4,1,2023-08-13,TRUE,4,"Watermelon","Unknown",TRUE,12.08,12.08,39,"Urban - High Density",FALSE
302,585,3,3,2023-12-13,TRUE,7,"Raspberry","Unknown",FALSE,10.26,30.78,50,"Urban - High Density",TRUE
303,752,48,8,2023-07-18,TRUE,2,"Blueberry","Winter",TRUE,0.78,6.24,39,"Rural",TRUE
304,374,36,5,2023-06-22,TRUE,-2,"Raspberry","Summer",TRUE,5.87,29.35,38,"Urban - High Density",FALSE
305,195,8,0,2023-05-30,TRUE,7,"Garlic","Winter",TRUE,3.66,0,57,"Urban - High Density",TRUE
306,364,9,9,2023-10-29,TRUE,50,"Onion","Unknown",TRUE,5.01,45.09,37,"Rural",FALSE
307,1619,44,9,2023-11-16,TRUE,7,"Apple","Summer",TRUE,9.24,83.16,26,"Urban - Medium Density",TRUE
308,1555,24,3,2023-08-31,TRUE,-2,"Asparagus","Winter",FALSE,2.01,6.03,62,"Urban - Medium Density",TRUE
309,1605,26,0,2023-02-02,TRUE,4,"Mango","Summer",TRUE,-1.79,0,51,"Urban - Medium Density",TRUE
310,376,26,9,2023-05-28,TRUE,1,"Mango","Summer",TRUE,-1.79,-16.11,74,"",NA
311,1111,13,10,2023-06-28,TRUE,2,"Cucumber","All Seasons",NA,8.17,81.7,59,"Urban - High Density",TRUE
312,1412,13,3,2023-08-28,TRUE,6,"Cucumber","All Seasons",NA,8.17,24.51,79,"Urban - Medium Density",FALSE
313,553,8,2,2023-12-22,TRUE,6,"Garlic","Winter",TRUE,3.66,7.32,33,"Urban - Medium Density",TRUE
314,213,23,7,2023-04-06,TRUE,50,"Corn","Winter",FALSE,1.53,10.71,52,"Urban - High Density",FALSE
315,1625,7,8,2023-05-17,TRUE,4,"Lettuce","Unknown",TRUE,8.68,69.44,67,"Urban - High Density",FALSE
316,892,2,4,2023-07-30,NA,50,"Grape","Unknown",TRUE,10.56,42.24,31,"Urban - High Density",TRUE
317,991,25,2,2023-01-30,TRUE,3,"Broccoli","All Seasons",TRUE,3.11,6.22,77,"Urban - High Density",TRUE
318,1029,46,6,2023-02-19,TRUE,1,"Chestnut","All Seasons",TRUE,-4.08,-24.48,64,"Urban - High Density",TRUE
319,1412,43,-3,2023-04-30,TRUE,5,"Pear","Unknown",TRUE,4.62,-13.86,79,"Urban - Medium Density",FALSE
320,1969,11,1,2023-07-13,TRUE,7,"Strawberry","Summer",TRUE,5.35,5.35,74,"Urban - High Density",TRUE
321,1670,17,4,2023-08-16,TRUE,5,"Pea","All Seasons",TRUE,-2.07,-8.28,32,"Urban - High Density",TRUE
322,1209,46,0,2023-01-15,TRUE,7,"Chestnut","All Seasons",TRUE,-4.08,0,75,"Urban - Medium Density",TRUE
323,128,11,5,2023-11-06,TRUE,6,"Strawberry","Summer",TRUE,5.35,26.75,38,"Urban - High Density",FALSE
324,1639,32,1,2023-12-21,TRUE,7,"Raspberry","All Seasons",TRUE,12.49,12.49,49,"Urban - High Density",TRUE
325,573,25,0,2023-09-25,FALSE,4,"Broccoli","All Seasons",TRUE,3.11,0,58,"Urban - High Density",TRUE
326,637,22,5,2023-02-22,TRUE,4,"Green Bean","All Seasons",FALSE,-4.21,-21.05,21,"Rural",FALSE
327,1619,15,6,2023-08-29,TRUE,1,"Cabbage","All Seasons",FALSE,3.34,20.04,26,"Urban - Medium Density",TRUE
328,292,48,3,2023-04-09,TRUE,2,"Blueberry","Winter",TRUE,0.78,2.34,75,"Rural",TRUE
329,305,44,-3,2023-12-19,TRUE,-2,"Apple","Summer",TRUE,9.24,-27.72,24,"Urban - High Density",TRUE
330,801,40,3,2023-02-08,TRUE,4,"Orange","Winter",FALSE,3.87,11.61,78,"Urban - Medium Density",FALSE
331,1757,21,6,2023-06-26,TRUE,5,"Sweet Potato","All Seasons",TRUE,12.3,73.8,26,"Urban - Medium Density",TRUE
332,438,11,5,2023-12-27,TRUE,4,"Strawberry","Summer",TRUE,5.35,26.75,78,"Rural",FALSE
333,1297,32,-3,2023-01-18,TRUE,7,"Raspberry","All Seasons",TRUE,12.49,-37.47,41,"Urban - High Density",FALSE
334,1687,36,7,2023-10-23,TRUE,4,"Raspberry","Summer",TRUE,5.87,41.09,42,"Urban - High Density",TRUE
335,1766,48,5,2023-11-02,NA,50,"Blueberry","Winter",TRUE,0.78,3.9,31,"Urban - High Density",FALSE
336,63,20,7,2023-07-04,TRUE,6,"Corn","All Seasons",TRUE,12.25,85.75,66,"Urban - Medium Density",FALSE
337,1538,43,1,2023-10-21,TRUE,2,"Pear","Unknown",TRUE,4.62,4.62,74,"Urban - High Density",TRUE
338,347,22,2,2023-04-30,TRUE,2,"Green Bean","All Seasons",FALSE,-4.21,-8.42,69,"Urban - High Density",FALSE
339,840,50,0,2023-02-25,TRUE,50,"Sweet Potato","Unknown",FALSE,1.01,0,63,"Rural",FALSE
340,1601,23,8,2023-06-01,TRUE,2,"Corn","Winter",FALSE,1.53,12.24,34,"Urban - Medium Density",FALSE
341,829,40,2,2023-06-27,TRUE,50,"Orange","Winter",FALSE,3.87,7.74,59,"Urban - High Density",TRUE
342,586,21,3,2023-08-12,TRUE,3,"Sweet Potato","All Seasons",TRUE,12.3,36.9,78,"Urban - High Density",TRUE
343,4,12,9,2023-05-14,TRUE,7,"Banana","All Seasons",TRUE,10.29,92.61,57,"Urban - Medium Density",TRUE
344,572,42,4,2023-10-28,TRUE,1,"Pomegranate","Winter",TRUE,10.95,43.8,71,"Urban - High Density",FALSE
345,30,25,1,2023-07-02,TRUE,3,"Broccoli","All Seasons",TRUE,3.11,3.11,49,"Urban - High Density",FALSE
346,167,22,1,2023-11-18,TRUE,2,"Green Bean","All Seasons",FALSE,-4.21,-4.21,20,"Urban - High Density",TRUE
347,344,17,3,2023-08-02,TRUE,4,"Pea","All Seasons",TRUE,-2.07,-6.21,38,"Urban - High Density",FALSE
348,1697,47,7,2023-09-19,TRUE,5,"Mango","Summer",FALSE,2.32,16.24,63,"Urban - Medium Density",TRUE
349,1304,42,6,2023-10-25,TRUE,6,"Pomegranate","Winter",TRUE,10.95,65.7,70,"Urban - High Density",TRUE
350,246,50,4,2023-09-16,TRUE,2,"Sweet Potato","Unknown",FALSE,1.01,4.04,68,"Urban - High Density",FALSE
351,619,42,5,2023-04-15,TRUE,1,"Pomegranate","Winter",TRUE,10.95,54.75,40,"Urban - High Density",FALSE
352,222,24,9,2023-03-13,TRUE,3,"Asparagus","Winter",FALSE,2.01,18.09,55,"Urban - Medium Density",FALSE
353,1197,29,10,2023-01-27,TRUE,3,"Orange","Summer",FALSE,9.07,90.7,34,"Urban - High Density",FALSE
354,380,12,9,2023-05-17,TRUE,3,"Banana","All Seasons",TRUE,10.29,92.61,60,"Urban - High Density",FALSE
355,1001,45,2,2023-06-16,TRUE,5,"Apricot","All Seasons",TRUE,7.43,14.86,64,"Urban - High Density",FALSE
356,1087,18,1,2023-05-27,TRUE,4,"Apple","All Seasons",TRUE,14.07,14.07,77,"Urban - High Density",FALSE
357,1080,6,3,2023-11-08,TRUE,5,"Walnut","Summer",TRUE,-3.25,-9.75,55,"Rural",TRUE
358,837,4,9,2024-01-01,TRUE,1,"Watermelon","Unknown",TRUE,12.08,108.72,120,"Urban - High Density",TRUE
359,1209,1,10,2023-11-19,TRUE,6,"Strawberry","Unknown",TRUE,4.42,44.2,75,"Urban - Medium Density",TRUE
360,1222,31,1,2023-04-17,TRUE,50,"Chestnut","All Seasons",NA,0.13,0.13,30,"Rural",TRUE
361,828,21,10,2023-05-16,TRUE,1,"Sweet Potato","All Seasons",TRUE,12.3,123,21,"Urban - High Density",FALSE
362,903,16,4,2023-04-13,TRUE,2,"Chestnut","Summer",TRUE,3.39,13.56,55,"Urban - High Density",TRUE
363,1661,11,3,2023-09-25,TRUE,1,"Strawberry","Summer",TRUE,5.35,16.05,76,"Rural",TRUE
364,141,28,4,2023-12-17,TRUE,5,"Raspberry","Unknown",TRUE,14.97,59.88,40,"Urban - Medium Density",TRUE
365,13,40,0,2023-12-08,TRUE,5,"Orange","Winter",FALSE,3.87,0,57,"Urban - Medium Density",FALSE
366,1033,33,4,2023-08-14,TRUE,50,"Banana","All Seasons",TRUE,13.25,53,44,"Urban - High Density",TRUE
367,563,19,10,2023-11-18,TRUE,4,"Banana","Winter",TRUE,-0.17,-1.7,40,"Urban - High Density",TRUE
368,637,48,4,2023-09-10,TRUE,50,"Blueberry","Winter",TRUE,0.78,3.12,21,"Rural",FALSE
369,1539,47,9,2023-08-19,TRUE,7,"Mango","Summer",FALSE,2.32,20.88,40,"Urban - Medium Density",FALSE
370,589,18,8,2023-09-04,TRUE,1,"Apple","All Seasons",TRUE,14.07,112.56,67,"Urban - High Density",TRUE
371,1695,25,2,2023-03-10,TRUE,50,"Broccoli","All Seasons",TRUE,3.11,6.22,60,"Unknown",FALSE
372,342,45,5,2023-06-12,TRUE,50,"Apricot","All Seasons",TRUE,7.43,37.15,53,"Urban - High Density",TRUE
373,1387,15,3,2023-04-25,FALSE,50,"Cabbage","All Seasons",FALSE,3.34,10.02,26,"Urban - High Density",TRUE
374,1721,42,-3,2023-05-31,TRUE,-2,"Pomegranate","Winter",TRUE,10.95,-32.85,65,"Urban - High Density",TRUE
375,788,47,4,2023-03-25,TRUE,7,"Mango","Summer",FALSE,2.32,9.28,37,"Urban - High Density",FALSE
376,1153,31,4,2023-05-13,TRUE,1,"Chestnut","All Seasons",NA,0.13,0.52,26,"Rural",FALSE
377,1365,47,8,2023-02-25,TRUE,7,"Mango","Summer",FALSE,2.32,18.56,80,"Urban - High Density",TRUE
378,1056,48,7,2023-02-01,TRUE,5,"Blueberry","Winter",TRUE,0.78,5.46,57,"Urban - High Density",FALSE
379,943,11,0,2023-05-22,TRUE,5,"Strawberry","Summer",TRUE,5.35,0,55,"Urban - Medium Density",FALSE
380,1224,22,0,2023-10-22,TRUE,5,"Green Bean","All Seasons",FALSE,-4.21,0,63,"Urban - High Density",TRUE
381,604,27,8,2023-05-29,TRUE,2,"Peach","Winter",TRUE,13.88,111.04,28,"Urban - High Density",TRUE
382,1816,22,2,2023-02-12,TRUE,1,"Green Bean","All Seasons",FALSE,-4.21,-8.42,62,"Urban - High Density",TRUE
383,39,38,6,2023-05-29,TRUE,1,"Apricot","Summer",TRUE,8.8,52.8,31,"Unknown",FALSE
384,433,36,8,2023-10-19,TRUE,-2,"Raspberry","Summer",TRUE,5.87,46.96,50,"Urban - High Density",FALSE
385,1342,26,5,2023-01-02,TRUE,-2,"Mango","Summer",TRUE,-1.79,-8.95,23,"Urban - High Density",TRUE
386,747,14,7,2023-12-23,TRUE,7,"Fig","Summer",TRUE,3.67,25.69,21,"Rural",FALSE
387,1787,26,7,2023-01-05,TRUE,7,"Mango","Summer",TRUE,-1.79,-12.53,69,"Urban - Medium Density",FALSE
388,1019,44,8,2023-06-04,TRUE,5,"Apple","Summer",TRUE,9.24,73.92,67,"Rural",TRUE
389,693,39,8,2023-05-19,TRUE,5,"Mango","All Seasons",TRUE,10.84,86.72,30,"Urban - High Density",TRUE
390,636,1,8,2023-10-26,TRUE,6,"Strawberry","Unknown",TRUE,4.42,35.36,54,"Urban - Medium Density",FALSE
391,591,32,7,2023-01-26,TRUE,3,"Raspberry","All Seasons",TRUE,12.49,87.43,69,"Urban - Medium Density",TRUE
392,1152,9,6,2023-08-11,TRUE,2,"Onion","Unknown",TRUE,5.01,30.06,27,"Rural",TRUE
393,1328,26,3,2023-12-12,TRUE,5,"Mango","Summer",TRUE,-1.79,-5.37,63,"Urban - High Density",TRUE
394,1858,20,-3,2023-03-19,TRUE,1,"Corn","All Seasons",TRUE,12.25,-36.75,79,"Urban - High Density",TRUE
395,1170,34,0,2023-09-01,TRUE,6,"Celery","Winter",TRUE,5.77,0,76,"Urban - High Density",NA
396,1820,3,6,2023-04-10,TRUE,7,"Raspberry","Unknown",FALSE,10.26,61.56,27,"Urban - High Density",FALSE
397,447,27,8,2023-03-17,TRUE,-2,"Peach","Winter",TRUE,13.88,111.04,71,"Urban - High Density",FALSE
398,188,35,8,2023-06-12,TRUE,50,"Hazelnut","All Seasons",TRUE,6.96,55.68,28,"Urban - High Density",FALSE
399,1566,39,-3,2023-08-24,TRUE,-2,"Mango","All Seasons",TRUE,10.84,-32.52,32,"Urban - High Density",FALSE
400,231,22,5,2023-01-11,TRUE,3,"Green Bean","All Seasons",FALSE,-4.21,-21.05,78,"Urban - Medium Density",TRUE
401,1444,23,5,2023-07-24,TRUE,-2,"Corn","Winter",FALSE,1.53,7.65,29,"Urban - Medium Density",TRUE
402,622,1,8,2023-03-04,TRUE,2,"Strawberry","Unknown",TRUE,4.42,35.36,42,"Urban - Medium Density",TRUE
403,1726,48,7,2023-11-21,TRUE,5,"Blueberry","Winter",TRUE,0.78,5.46,47,"Urban - Medium Density",TRUE
404,1326,48,7,2023-09-19,TRUE,50,"Blueberry","Winter",TRUE,0.78,5.46,20,"Urban - High Density",FALSE
405,1227,24,8,2023-04-17,TRUE,5,"Asparagus","Winter",FALSE,2.01,16.08,43,"Urban - High Density",FALSE
406,1524,24,10,2023-12-09,TRUE,-2,"Asparagus","Winter",FALSE,2.01,20.1,22,"Urban - High Density",FALSE
407,1370,46,7,2023-02-26,TRUE,1,"Chestnut","All Seasons",TRUE,-4.08,-28.56,38,"Urban - High Density",FALSE
408,1248,4,5,2023-01-19,TRUE,-2,"Watermelon","Unknown",TRUE,12.08,60.4,39,"Urban - Medium Density",FALSE
409,588,44,8,2023-05-05,TRUE,1,"Apple","Summer",TRUE,9.24,73.92,31,"Rural",TRUE
410,1488,17,8,2023-11-18,TRUE,2,"Pea","All Seasons",TRUE,-2.07,-16.56,67,"Urban - High Density",FALSE
411,1136,6,3,NA,TRUE,6,"Walnut","Summer",TRUE,-3.25,-9.75,62,"Urban - High Density",TRUE
412,114,29,0,2023-02-10,TRUE,50,"Orange","Summer",FALSE,9.07,0,29,"Urban - High Density",TRUE
413,1026,15,2,2023-07-19,TRUE,1,"Cabbage","All Seasons",FALSE,3.34,6.68,74,"Urban - Medium Density",FALSE
414,1092,25,-3,2023-10-09,TRUE,4,"Broccoli","All Seasons",TRUE,3.11,-9.33,43,"Urban - Medium Density",TRUE
415,1500,44,2,2023-06-19,TRUE,1,"Apple","Summer",TRUE,9.24,18.48,26,"Urban - Medium Density",FALSE
416,436,18,7,2023-10-23,TRUE,-2,"Apple","All Seasons",TRUE,14.07,98.49,38,"Urban - High Density",TRUE
417,1568,31,7,2023-05-23,TRUE,50,"Chestnut","All Seasons",NA,0.13,0.91,48,"Urban - High Density",TRUE
418,991,4,8,2023-06-27,TRUE,6,"Watermelon","Unknown",TRUE,12.08,96.64,77,"Urban - High Density",TRUE
419,383,44,8,2023-11-15,TRUE,3,"Apple","Summer",TRUE,9.24,73.92,54,"Rural",FALSE
420,799,25,8,2023-12-18,TRUE,7,"Broccoli","All Seasons",TRUE,3.11,24.88,66,"Urban - High Density",TRUE
421,633,38,1,2023-02-20,TRUE,5,"Apricot","Summer",TRUE,8.8,8.8,25,"Rural",TRUE
422,1135,27,1,2023-12-01,TRUE,1,"Peach","Winter",TRUE,13.88,13.88,41,"Unknown",TRUE
423,1974,37,3,2023-06-25,TRUE,4,"Radish","Unknown",TRUE,7.32,21.96,50,"Urban - High Density",NA
424,1801,17,4,2023-01-28,TRUE,5,"Pea","All Seasons",TRUE,-2.07,-8.28,27,"Urban - High Density",TRUE
425,1441,42,1,2023-02-09,TRUE,1,"Pomegranate","Winter",TRUE,10.95,10.95,29,"Urban - High Density",FALSE
426,593,31,9,2023-02-01,TRUE,6,"Chestnut","All Seasons",NA,0.13,1.17,28,"Urban - High Density",NA
427,680,34,5,2023-11-24,TRUE,4,"Celery","Winter",TRUE,5.77,28.85,30,"Urban - High Density",FALSE
428,427,34,0,2023-02-19,TRUE,1,"Celery","Winter",TRUE,5.77,0,79,"Urban - High Density",TRUE
429,216,11,10,2023-12-07,TRUE,4,"Strawberry","Summer",TRUE,5.35,53.5,36,"Urban - Medium Density",FALSE
430,170,2,7,2023-10-26,TRUE,50,"Grape","Unknown",TRUE,10.56,73.92,70,"Urban - High Density",TRUE
431,1590,14,10,2023-01-02,TRUE,2,"Fig","Summer",TRUE,3.67,36.7,30,"Urban - High Density",TRUE
432,1202,48,8,2023-06-12,TRUE,7,"Blueberry","Winter",TRUE,0.78,6.24,26,"Urban - High Density",TRUE
433,901,31,5,2023-10-23,TRUE,2,"Chestnut","All Seasons",NA,0.13,0.65,69,"Urban - High Density",FALSE
434,1745,24,2,2023-08-13,FALSE,7,"Asparagus","Winter",FALSE,2.01,4.02,75,"Urban - Medium Density",TRUE
435,1187,3,2,2023-03-26,TRUE,50,"Raspberry","Unknown",FALSE,10.26,20.52,36,"Urban - Medium Density",NA
436,1432,15,6,2023-09-06,TRUE,1,"Cabbage","All Seasons",FALSE,3.34,20.04,24,"Urban - Medium Density",FALSE
437,284,5,5,2023-01-15,FALSE,5,"Apricot","Summer",FALSE,10.18,50.9,53,"Urban - High Density",TRUE
438,829,47,0,2023-07-12,TRUE,2,"Mango","Summer",FALSE,2.32,0,59,"Urban - High Density",TRUE
439,1596,23,9,2023-12-08,TRUE,7,"Corn","Winter",FALSE,1.53,13.77,39,"Urban - Medium Density",TRUE
440,1697,35,8,2023-01-19,FALSE,4,"Hazelnut","All Seasons",TRUE,6.96,55.68,63,"Urban - Medium Density",TRUE
441,1868,34,2,2023-03-19,TRUE,1,"Celery","Winter",TRUE,5.77,11.54,30,"Urban - Medium Density",FALSE
442,528,36,8,2023-04-17,TRUE,7,"Raspberry","Summer",TRUE,5.87,46.96,120,"Urban - High Density",TRUE
443,121,37,-3,2023-07-28,TRUE,50,"Radish","Unknown",TRUE,7.32,-21.96,22,"Urban - High Density",TRUE
